,Topic1,,,Topic2,,,Topic3,,,Topic4,,,Topic5,,,Topic6,,,Topic7,,,Topic8,,,Topic9,,,Topic10,
Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage
insvla,3,0.33975084937712347,monasterivm,3,0.3048780487804878,devotio,4,0.3683241252302026,voco,3,0.3105590062111801,recipio,3,0.31088082901554404,remaneo,3,0.3374578177727784,facies,4,0.41623309053069724,tvvs,3,0.3051881993896236,dvm/2,3,0.3416856492027335,memoria,3,0.29940119760479045
pervenio,3,0.33975084937712347,libellvs,3,0.3048780487804878,transeo/1,4,0.3683241252302026,valeo,3,0.3105590062111801,redeo/1,3,0.31088082901554404,totvs,3,0.3374578177727784,ivvenis/2,4,0.41623309053069724,cvra,3,0.3051881993896236,debeo,3,0.3416856492027335,permitto,3,0.29940119760479045
excipio,3,0.33975084937712347,pono,3,0.3048780487804878,ordino,4,0.3683241252302026,ivxta/1,3,0.3105590062111801,sicvt/1,3,0.31088082901554404,tantvs,3,0.3374578177727784,timor,4,0.41623309053069724,memoria,3,0.3051881993896236,exemplvm,3,0.3416856492027335,mevs,3,0.29940119760479045
siqvis,3,0.33975084937712347,credo,3,0.3048780487804878,intelligo,4,0.3683241252302026,lingva,3,0.3105590062111801,cvmqve,3,0.31088082901554404,capvt,3,0.3374578177727784,desidero,3,0.31217481789802287,discipvlvs,3,0.3051881993896236,constrvo,3,0.3416856492027335,corpvs,3,0.29940119760479045
qvondam,3,0.33975084937712347,nomen,3,0.3048780487804878,ostendo,4,0.3683241252302026,perhibeo,3,0.3105590062111801,hodie,3,0.31088082901554404,aeternvs,3,0.3374578177727784,vervs,3,0.31217481789802287,habeo,3,0.3051881993896236,pecvnia,3,0.3416856492027335,permaneo,3,0.29940119760479045
do,3,0.33975084937712347,nobilis/2,3,0.3048780487804878,libero,4,0.3683241252302026,volo/3,3,0.3105590062111801,hactenvs,3,0.31088082901554404,promitto,3,0.3374578177727784,nosco,3,0.31217481789802287,vnde/1,3,0.3051881993896236,signvm,3,0.3416856492027335,fero,3,0.29940119760479045
vocabvlvm,3,0.33975084937712347,fero,3,0.3048780487804878,placeo,4,0.3683241252302026,consentio,3,0.3105590062111801,propter/2,3,0.31088082901554404,virtvs,3,0.3374578177727784,cvra,3,0.31217481789802287,nox,3,0.3051881993896236,perdvco,3,0.3416856492027335,contingo/1,3,0.29940119760479045
animvs,3,0.33975084937712347,dono,3,0.3048780487804878,narro,4,0.3683241252302026,hodie,3,0.3105590062111801,potivs,3,0.31088082901554404,appropinqvo,3,0.3374578177727784,cognosco,3,0.31217481789802287,permaneo,3,0.3051881993896236,pax,3,0.3416856492027335,ingredior,3,0.29940119760479045
converto,3,0.33975084937712347,coepio,3,0.3048780487804878,femina,4,0.3683241252302026,servo,3,0.3105590062111801,familia,3,0.31088082901554404,servio,3,0.3374578177727784,simvl/1,3,0.31217481789802287,advenio,3,0.3051881993896236,aio,3,0.3416856492027335,impetro,3,0.29940119760479045
exemplvm,3,0.33975084937712347,maneo,3,0.3048780487804878,appareo,4,0.3683241252302026,tantvs,3,0.3105590062111801,dominvs,3,0.31088082901554404,cvnctvs,3,0.3374578177727784,ibi,3,0.31217481789802287,contra/2,3,0.3051881993896236,ascendo,3,0.3416856492027335,coepio,3,0.29940119760479045
svpra/2,3,0.33975084937712347,hvc,3,0.3048780487804878,introdvco,4,0.3683241252302026,gavdivm,3,0.3105590062111801,servio,3,0.31088082901554404,honor,3,0.3374578177727784,antistes,3,0.31217481789802287,ivbeo,3,0.3051881993896236,oswald/n1,3,0.3416856492027335,cvmqve,3,0.29940119760479045
mater,3,0.33975084937712347,ieivnivm,3,0.3048780487804878,nosco,3,0.2762430939226519,domvs,3,0.3105590062111801,qvasi/1,3,0.31088082901554404,converto,3,0.3374578177727784,corpvs,3,0.31217481789802287,christianvs/2,3,0.3051881993896236,desidero,2,0.22779043280182232,servo,3,0.29940119760479045
silentivm,3,0.33975084937712347,cvnctvs,3,0.3048780487804878,pivs,3,0.2762430939226519,virtvs,3,0.3105590062111801,mors,3,0.31088082901554404,annvs,3,0.3374578177727784,credo,3,0.31217481789802287,praedico/3,3,0.3051881993896236,lego/2,2,0.22779043280182232,vivo,3,0.29940119760479045
qvisqvam,3,0.33975084937712347,parvvs/2,3,0.3048780487804878,affero,3,0.2762430939226519,praedico/3,3,0.3105590062111801,spiritvs,3,0.31088082901554404,transeo/1,3,0.3374578177727784,nvllvs,3,0.31217481789802287,sermo,3,0.3051881993896236,verbvm,2,0.22779043280182232,consvetvdo,3,0.29940119760479045
lego/2,2,0.22650056625141565,consvo,3,0.3048780487804878,ministerivm,3,0.2762430939226519,nolo,3,0.3105590062111801,minister/1,3,0.31088082901554404,proficio,3,0.3374578177727784,ivxta/1,3,0.31217481789802287,saecvlvm,3,0.3051881993896236,nosco,2,0.22779043280182232,donec,3,0.29940119760479045
stvdivm,2,0.22650056625141565,nihil,3,0.3048780487804878,credo,3,0.2762430939226519,doctrina,3,0.3105590062111801,necessitas,3,0.31088082901554404,cavsa,3,0.3374578177727784,recipio,3,0.31217481789802287,seqvor,3,0.3051881993896236,vir,2,0.22779043280182232,potestas,3,0.29940119760479045
tvvs,2,0.22650056625141565,conversatio,3,0.3048780487804878,modvs,3,0.2762430939226519,converto,3,0.3105590062111801,postvlo,3,0.31088082901554404,lvx,3,0.3374578177727784,hodie,3,0.31217481789802287,semper,3,0.3051881993896236,venerabilis,2,0.22779043280182232,perdo,3,0.29940119760479045
devs,2,0.22650056625141565,lvx,3,0.3048780487804878,redeo/1,3,0.2762430939226519,gradvs,3,0.3105590062111801,miles,3,0.31088082901554404,rogo,3,0.3374578177727784,qvin/1,3,0.31217481789802287,alter,3,0.3051881993896236,video,2,0.22779043280182232,nihil,3,0.29940119760479045
salvs,2,0.22650056625141565,prex,3,0.3048780487804878,dies,3,0.2762430939226519,confero,3,0.3105590062111801,monachvs,3,0.31088082901554404,ostendo,3,0.3374578177727784,capvt,3,0.31217481789802287,minister/1,3,0.3051881993896236,exinde,2,0.22779043280182232,pax,3,0.29940119760479045
abba,2,0.22650056625141565,svccedo/1,3,0.3048780487804878,primvs,3,0.2762430939226519,annvs,3,0.3105590062111801,virvs,3,0.31088082901554404,intvs/2,3,0.3374578177727784,praecipio,3,0.31217481789802287,placeo,3,0.3051881993896236,deniqve,2,0.22779043280182232,dispono,3,0.29940119760479045
discipvlvs,2,0.22650056625141565,lego/2,2,0.20325203252032523,consvetvdo,3,0.2762430939226519,labor/1,3,0.3105590062111801,svccedo/1,3,0.31088082901554404,loqvor,3,0.3374578177727784,ivbeo,3,0.31217481789802287,necessitas,3,0.3051881993896236,scio,2,0.22779043280182232,alter,3,0.29940119760479045
postea,2,0.22650056625141565,probo,2,0.20325203252032523,tantvs,3,0.2762430939226519,homo,3,0.3105590062111801,desidero,2,0.20725388601036268,libero,3,0.3374578177727784,ritvs,3,0.31217481789802287,vbicvmqve/2,3,0.3051881993896236,excipio,2,0.22779043280182232,gavdeo,3,0.29940119760479045
roma/n,2,0.22650056625141565,abba,2,0.20325203252032523,donec,3,0.2762430939226519,filivs,3,0.3105590062111801,prior,2,0.20725388601036268,mater,3,0.3374578177727784,oratio,3,0.31217481789802287,presbyter,2,0.20345879959308238,permaneo,2,0.22779043280182232,qvaero,3,0.29940119760479045
romanvs/a,2,0.22650056625141565,ecclesia,2,0.20325203252032523,oratio,3,0.2762430939226519,timeo,3,0.3105590062111801,refero,2,0.20725388601036268,svscipio,3,0.3374578177727784,doctor,3,0.31217481789802287,probo,2,0.20345879959308238,sex,2,0.22779043280182232,diligo/3,3,0.29940119760479045
permitto,2,0.22650056625141565,discipvlvs,2,0.20325203252032523,caelestis,3,0.2762430939226519,postmodvm,3,0.3105590062111801,rego,2,0.20725388601036268,membrvm,3,0.3374578177727784,spiritvs,3,0.31217481789802287,stvdivm,2,0.20345879959308238,perhibeo,2,0.22779043280182232,devenio,3,0.29940119760479045
colligo/3,2,0.22650056625141565,venio,2,0.20325203252032523,possessio,3,0.2762430939226519,rex,2,0.2070393374741201,ecclesia,2,0.20725388601036268,aio,3,0.3374578177727784,intvs/2,3,0.31217481789802287,vervs,2,0.20345879959308238,intro/1,2,0.22779043280182232,presbyter,2,0.19960079840319359
perfero,2,0.22650056625141565,praesens,2,0.20325203252032523,gero,3,0.2762430939226519,presbyter,2,0.2070393374741201,institvo,2,0.20725388601036268,tandem,3,0.3374578177727784,benedictio,3,0.31217481789802287,qvoqve,2,0.20345879959308238,impetro,2,0.22779043280182232,lego/2,2,0.19960079840319359
condo,2,0.22650056625141565,habeo,2,0.20325203252032523,consvo,3,0.2762430939226519,desidero,2,0.2070393374741201,vox,2,0.20725388601036268,invicem,3,0.3374578177727784,gavdeo,3,0.31217481789802287,simvl/1,2,0.20345879959308238,magnvs,2,0.22779043280182232,sedvlvs,2,0.19960079840319359
antistes,2,0.22650056625141565,mvltvs,2,0.20325203252032523,nihil,3,0.2762430939226519,stvdivm,2,0.2070393374741201,percipio,2,0.20725388601036268,manvs/1,3,0.3374578177727784,lego/2,2,0.20811654526534862,rego,2,0.20345879959308238,inqvio,2,0.22779043280182232,nosco,2,0.19960079840319359
ago,2,0.22650056625141565,longvs,2,0.20325203252032523,lectio,3,0.2762430939226519,verbvm,2,0.2070393374741201,siqvis,2,0.20725388601036268,amplvs,3,0.3374578177727784,nvnc,2,0.20811654526534862,omnis,2,0.20345879959308238,adeo/1,2,0.22779043280182232,cvra,2,0.19960079840319359
lindisfarnensis/a,2,0.22650056625141565,praeclarvs,2,0.20325203252032523,amor,3,0.2762430939226519,noster,2,0.2070393374741201,veritas,2,0.20725388601036268,ivvenis/2,3,0.3374578177727784,verbvm,2,0.20811654526534862,abba,2,0.20345879959308238,volo/3,2,0.22779043280182232,cognosco,2,0.19960079840319359
habeo,2,0.22650056625141565,ivxta/1,2,0.20325203252032523,loqvor,3,0.2762430939226519,omnis,2,0.2070393374741201,natio/1,2,0.20725388601036268,gavdeo,3,0.3374578177727784,sollicitvs,2,0.20811654526534862,institvo,2,0.20345879959308238,res,2,0.22779043280182232,salvs,2,0.19960079840319359
pono,2,0.22650056625141565,qvia,2,0.20325203252032523,dolor,3,0.2762430939226519,institvo,2,0.2070393374741201,terra,2,0.20725388601036268,postmodvm,3,0.3374578177727784,religiosvs,2,0.20811654526534862,videlicet,2,0.20345879959308238,servo,2,0.22779043280182232,abba,2,0.19960079840319359
natio/1,2,0.22650056625141565,advenio,2,0.20325203252032523,opera,3,0.2762430939226519,pervenio,2,0.2070393374741201,flvvivs,2,0.20725388601036268,historia,2,0.22497187851518563,omnis,2,0.20811654526534862,consilivm,2,0.20345879959308238,sto,2,0.22779043280182232,exinde,2,0.19960079840319359
svpernvs,2,0.22650056625141565,nimirvm,2,0.20325203252032523,vaco,3,0.2762430939226519,frater,2,0.2070393374741201,soleo,2,0.20725388601036268,prior,2,0.22497187851518563,abba,2,0.20811654526534862,pater,2,0.20345879959308238,qvin/1,2,0.22779043280182232,ministerivm,2,0.19960079840319359
longvs,2,0.22650056625141565,secedo/1,2,0.20325203252032523,ivdicivm,3,0.2762430939226519,scio,2,0.2070393374741201,ergo/2,2,0.20725388601036268,sedvlvs,2,0.22497187851518563,provincia,2,0.20811654526534862,colligo/3,2,0.20345879959308238,potivs,2,0.22779043280182232,memini,2,0.19960079840319359
voco,2,0.22650056625141565,ingredior,2,0.20325203252032523,pax,3,0.2762430939226519,sancio,2,0.2070393374741201,coepio,2,0.20725388601036268,bonvs,2,0.22497187851518563,videlicet,2,0.20811654526534862,libellvs,2,0.20345879959308238,consvetvdo,2,0.22779043280182232,lindisfarnensis/a,2,0.19960079840319359
pvlcher,2,0.22650056625141565,sedes,2,0.20325203252032523,prex,3,0.2762430939226519,pono,2,0.2070393374741201,consentio,2,0.20725388601036268,sollicitvs,2,0.22497187851518563,alivs,2,0.20811654526534862,infirmitas,2,0.20345879959308238,dvo,2,0.22779043280182232,svpernvs,2,0.19960079840319359
nobilis/2,2,0.22650056625141565,do,2,0.20325203252032523,filia,3,0.2762430939226519,terra,2,0.2070393374741201,praecipio,2,0.20725388601036268,dignvs,2,0.22497187851518563,invenio,2,0.20811654526534862,qvondam,2,0.20345879959308238,domvs,2,0.22779043280182232,britannia/n,2,0.19960079840319359
res,2,0.22650056625141565,hodie,2,0.20325203252032523,exeo/1,3,0.2762430939226519,sicvt/1,2,0.2070393374741201,donec,2,0.20725388601036268,simvl/1,2,0.22497187851518563,praesens,2,0.20811654526534862,nomen,2,0.20345879959308238,crvx,2,0.22779043280182232,nomen,2,0.19960079840319359
religio,2,0.22650056625141565,ivbeo,2,0.20325203252032523,praecedo/1,3,0.2762430939226519,primvs,2,0.2070393374741201,vocabvlvm,2,0.20725388601036268,scribo,2,0.22497187851518563,pars,2,0.20811654526534862,adhvc,2,0.20345879959308238,deprecor,2,0.22779043280182232,praeclarvs,2,0.19960079840319359
ritvs,2,0.22650056625141565,avfero,2,0.20325203252032523,rapio,3,0.2762430939226519,fero,2,0.2070393374741201,crvx,2,0.20725388601036268,ecclesia,2,0.22497187851518563,condo,2,0.20811654526534862,redeo/1,2,0.20345879959308238,animvs,2,0.22779043280182232,aetas,2,0.19960079840319359
mos,2,0.22650056625141565,animvs,2,0.20325203252032523,sanitas,3,0.2762430939226519,contingo/1,2,0.2070393374741201,honor,2,0.20725388601036268,romanvs/a,2,0.22497187851518563,fidelis/2,2,0.20811654526534862,secedo/1,2,0.20345879959308238,converto,2,0.22779043280182232,incipio,2,0.19960079840319359
debeo,2,0.22650056625141565,gero,2,0.20325203252032523,gloriosvs,2,0.1841620626151013,do,2,0.2070393374741201,converto,2,0.20725388601036268,invenio,2,0.22497187851518563,qvondam,2,0.20811654526534862,peto,2,0.20345879959308238,gradvs,2,0.22779043280182232,intro/1,2,0.19960079840319359
gradvs,2,0.22650056625141565,devotio,2,0.20325203252032523,gens,2,0.1841620626151013,propter/2,2,0.2070393374741201,dominicvs,2,0.20725388601036268,percipio,2,0.22497187851518563,voco,2,0.20811654526534862,res,2,0.20345879959308238,confero,2,0.22779043280182232,magnvs,2,0.19960079840319359
dvco,2,0.22650056625141565,saecvlvm,2,0.20325203252032523,nvper,2,0.1841620626151013,familia,2,0.2070393374741201,postqvam,2,0.20725388601036268,praesens,2,0.22497187851518563,praeclarvs,2,0.20811654526534862,servo,2,0.20345879959308238,annvs,2,0.22779043280182232,sto,2,0.19960079840319359
proficio,2,0.22650056625141565,qvodammodo,2,0.20325203252032523,lego/2,2,0.1841620626151013,baptizo,2,0.2070393374741201,dvco,2,0.20725388601036268,pervenio,2,0.22497187851518563,accipio,2,0.20811654526534862,qvin/1,2,0.20345879959308238,perdo,2,0.22779043280182232,propter/2,2,0.19960079840319359
qvodammodo,2,0.22650056625141565,rogo,2,0.20325203252032523,tvvs,2,0.1841620626151013,convenio,2,0.2070393374741201,semper,2,0.20725388601036268,veritas,2,0.22497187851518563,fero,2,0.20811654526534862,vocabvlvm,2,0.20345879959308238,gravis,2,0.22779043280182232,potivs,2,0.19960079840319359
nihil,2,0.22650056625141565,svpra/2,2,0.20325203252032523,avdio,2,0.1841620626151013,doctor,2,0.2070393374741201,laboro,2,0.20725388601036268,mevs,2,0.22497187851518563,ingredior,2,0.20811654526534862,assvm/1,2,0.20345879959308238,nihil,2,0.22779043280182232,talis,2,0.19960079840319359
vrbs,2,0.22650056625141565,creber,2,0.20325203252032523,noster,2,0.1841620626151013,debeo,2,0.2070393374741201,svpra/2,2,0.20725388601036268,nomen,2,0.22497187851518563,impetro,2,0.20811654526534862,avfero,2,0.20345879959308238,pertineo,2,0.22779043280182232,aeternvs,2,0.19960079840319359
lvx,2,0.22650056625141565,anima,2,0.20325203252032523,regio,2,0.1841620626151013,ordino,2,0.2070393374741201,pavper,2,0.20725388601036268,flvvivs,2,0.22497187851518563,respondeo,2,0.20811654526534862,deprecor,2,0.20345879959308238,svscipio,2,0.22779043280182232,doctrina,2,0.19960079840319359
anima,2,0.22650056625141565,libero,2,0.20325203252032523,venio,2,0.1841620626151013,exemplvm,2,0.2070393374741201,hostis,2,0.20725388601036268,ivxta/1,2,0.22497187851518563,do,2,0.20811654526534862,iste,2,0.20345879959308238,offero,2,0.22779043280182232,qvasi/1,2,0.19960079840319359
commendo,2,0.22650056625141565,ivdicivm,2,0.20325203252032523,memini,2,0.1841620626151013,amor,2,0.2070393374741201,aio,2,0.20725388601036268,recipio,2,0.22497187851518563,remaneo,2,0.20811654526534862,animvs,2,0.20345879959308238,miles,2,0.22779043280182232,sermo,2,0.19960079840319359
sedeo,2,0.22650056625141565,pertineo,2,0.20325203252032523,sancio,2,0.1841620626151013,laboro,2,0.2070393374741201,div,2,0.20725388601036268,ignis,2,0.22497187851518563,dvo,2,0.20811654526534862,convenio,2,0.20345879959308238,monachvs,2,0.22779043280182232,profero,2,0.19960079840319359
miles,2,0.22650056625141565,signvm,2,0.20325203252032523,lindisfarnensis/a,2,0.1841620626151013,loqvor,2,0.2070393374741201,addvco,2,0.20725388601036268,accipio,2,0.22497187851518563,religio,2,0.20811654526534862,qvasi/1,2,0.20345879959308238,nvmqvam,2,0.22779043280182232,conversatio,2,0.19960079840319359
monachvs,2,0.22650056625141565,svscipio,2,0.20325203252032523,corpvs,2,0.1841620626151013,hostis,2,0.2070393374741201,femina,2,0.20725388601036268,perhibeo,2,0.22497187851518563,nolo,2,0.20811654526534862,transfero,2,0.20345879959308238,tvvs,1,0.11389521640091116,ivvo,2,0.19960079840319359
statim,2,0.22650056625141565,alter,2,0.20325203252032523,ivxta/1,2,0.1841620626151013,sepelio,2,0.2070393374741201,regno,2,0.20725388601036268,res,2,0.22497187851518563,servio,2,0.20811654526534862,parvvs/2,2,0.20345879959308238,vervs,1,0.11389521640091116,filivs,2,0.19960079840319359
gloriosvs,1,0.11325028312570783,facies,2,0.20325203252032523,ignis,2,0.1841620626151013,impleo,2,0.2070393374741201,gavdeo,2,0.20725388601036268,dvx,2,0.22497187851518563,doctrina,2,0.20811654526534862,devotio,2,0.20345879959308238,maxime,1,0.11389521640091116,constrvo,2,0.19960079840319359
probo,1,0.11325028312570783,canto,2,0.20325203252032523,adhvc,2,0.1841620626151013,offero,2,0.2070393374741201,qvaero,2,0.20725388601036268,vivo,2,0.22497187851518563,honor,2,0.20811654526534862,amo,2,0.20345879959308238,cvra,1,0.11389521640091116,opera,2,0.19960079840319359
sedvlvs,1,0.11325028312570783,addvco,2,0.20325203252032523,contra/2,2,0.1841620626151013,clamo,2,0.2070393374741201,avdio,1,0.10362694300518134,spativm,2,0.22497187851518563,oro,2,0.20811654526534862,nihil,2,0.20345879959308238,bonvs,1,0.11389521640091116,ocvlvs,2,0.19960079840319359
sollicitvs,1,0.11325028312570783,tandem,2,0.20325203252032523,adeo/1,2,0.1841620626151013,sentio,2,0.2070393374741201,nosco,1,0.10362694300518134,tres,2,0.22497187851518563,converto,2,0.20811654526534862,lectio,2,0.20345879959308238,ecclesia,1,0.11389521640091116,mater,2,0.19960079840319359
institvo,1,0.11325028312570783,sedeo,2,0.20325203252032523,coepio,2,0.1841620626151013,statim,2,0.2070393374741201,maxime,1,0.10362694300518134,mitto,2,0.22497187851518563,debeo,2,0.20811654526534862,ostendo,2,0.20345879959308238,provincia,1,0.11389521640091116,hostis,2,0.19960079840319359
ibi,1,0.11325028312570783,invicem,2,0.20325203252032523,res,2,0.1841620626151013,nvmqvam,2,0.2070393374741201,pivs,1,0.10362694300518134,gavdivm,2,0.22497187851518563,sermo,2,0.20811654526534862,membrvm,2,0.20345879959308238,vox,1,0.11389521640091116,impleo,2,0.19960079840319359
consilivm,1,0.11325028312570783,manvs/1,2,0.20325203252032523,consto,2,0.1841620626151013,svccedo/1,2,0.2070393374741201,theodore/n1,1,0.10362694300518134,religio,2,0.22497187851518563,transeo/1,2,0.20811654526534862,silentivm,2,0.20345879959308238,permitto,1,0.11389521640091116,offero,2,0.19960079840319359
exinde,1,0.11325028312570783,statim,2,0.20325203252032523,propter/2,2,0.1841620626151013,similis,2,0.2070393374741201,venerabilis,1,0.10362694300518134,regivs,2,0.22497187851518563,lvx,2,0.20811654526534862,miles,2,0.20345879959308238,praesvm/1,1,0.11389521640091116,addvco,2,0.19960079840319359
praesens,1,0.11325028312570783,virvs,2,0.20325203252032523,vivo,2,0.1841620626151013,disciplina,2,0.2070393374741201,romanvs/a,1,0.10362694300518134,crvx,2,0.22497187851518563,ostendo,2,0.20811654526534862,ivvenis/2,2,0.20345879959308238,consilivm,1,0.11389521640091116,rapio,2,0.19960079840319359
vita,1,0.11325028312570783,exeo/1,2,0.20325203252032523,gavdivm,2,0.1841620626151013,sano,2,0.2070393374741201,permitto,1,0.10362694300518134,nolo,2,0.22497187851518563,svpra/2,2,0.20811654526534862,gavdeo,2,0.20345879959308238,affero,1,0.11389521640091116,vbicvmqve/2,2,0.19960079840319359
scio,1,0.11325028312570783,rapio,2,0.20325203252032523,appropinqvo,2,0.1841620626151013,abbatissa,2,0.2070393374741201,reverto,1,0.10362694300518134,mos,2,0.22497187851518563,impleo,2,0.20811654526534862,devenio,2,0.20345879959308238,fides/2,1,0.11389521640091116,pavlatim,2,0.19960079840319359
certvs,1,0.11325028312570783,postmodvm,2,0.20325203252032523,converto,2,0.1841620626151013,nvnc,1,0.10351966873706005,consilivm,1,0.10362694300518134,morior,2,0.22497187851518563,prex,2,0.20811654526534862,cesso,2,0.20345879959308238,percipio,1,0.11389521640091116,sano,2,0.19960079840319359
obsecro,1,0.11325028312570783,sanitas,2,0.20325203252032523,miracvlvm,2,0.1841620626151013,sanctvs,1,0.10351966873706005,pater,1,0.10362694300518134,animvs,2,0.22497187851518563,necessitas,2,0.20811654526534862,cvpio,2,0.20345879959308238,praesens,1,0.11389521640091116,gloriosvs,1,0.09980039920159679
infirmitas,1,0.11325028312570783,timor,2,0.20325203252032523,qvasi/1,2,0.1841620626151013,sollicitvs,1,0.10351966873706005,affero,1,0.10362694300518134,oro,2,0.22497187851518563,narro,2,0.20811654526534862,visito,2,0.20345879959308238,ministerivm,1,0.11389521640091116,historia,1,0.09980039920159679
locvs,1,0.11325028312570783,gloriosvs,1,0.10162601626016261,confero,2,0.1841620626151013,pivs,1,0.10351966873706005,colligo/3,1,0.10362694300518134,parvvs/2,2,0.22497187851518563,sentio,2,0.20811654526534862,desidero,1,0.10172939979654119,ago,1,0.11389521640091116,gens,1,0.09980039920159679
britannia/n,1,0.11325028312570783,christvs/n,1,0.10162601626016261,transfero,2,0.1841620626151013,simvl/1,1,0.10351966873706005,praesens,1,0.10362694300518134,cogito,2,0.22497187851518563,statim,2,0.20811654526534862,prior,1,0.10172939979654119,siqvis,1,0.11389521640091116,desidero,1,0.09980039920159679
nomen,1,0.11325028312570783,nvper,1,0.10162601626016261,cogito,2,0.1841620626151013,discipvlvs,1,0.10351966873706005,deniqve,1,0.10362694300518134,spiritvs,2,0.22497187851518563,virvs,2,0.20811654526534862,nvnc,1,0.10172939979654119,natio/1,1,0.11389521640091116,stvdivm,1,0.09980039920159679
recipio,1,0.11325028312570783,desidero,1,0.10162601626016261,spiritvs,2,0.1841620626151013,percipio,1,0.10351966873706005,opvs/1,1,0.10362694300518134,creber,2,0.22497187851518563,rapio,2,0.20811654526534862,sedvlvs,1,0.10172939979654119,mevs,1,0.11389521640091116,bonvs,1,0.09980039920159679
ignis,1,0.11325028312570783,nosco,1,0.10162601626016261,laboro,2,0.1841620626151013,deniqve,1,0.10351966873706005,frater,1,0.10362694300518134,dolor,2,0.22497187851518563,devenio,2,0.20811654526534862,maxime,1,0.10172939979654119,praeclarvs,1,0.11389521640091116,dignvs,1,0.09980039920159679
permaneo,1,0.11325028312570783,devs,1,0.10162601626016261,intvs/2,2,0.1841620626151013,ministerivm,1,0.10351966873706005,monasterivm,1,0.10362694300518134,timeo,2,0.22497187851518563,cesso,2,0.20811654526534862,noster,1,0.10172939979654119,aetas,1,0.11389521640091116,rego,1,0.09980039920159679
secedo/1,1,0.11325028312570783,dignvs,1,0.10162601626016261,commendo,2,0.1841620626151013,vita,1,0.10351966873706005,sancio,1,0.10362694300518134,signvm,2,0.22497187851518563,visito,2,0.20811654526534862,sollicitvs,1,0.10172939979654119,modvs,1,0.11389521640091116,scribo,1,0.09980039920159679
lingva,1,0.11325028312570783,salvs,1,0.10162601626016261,membrvm,2,0.1841620626151013,condo,1,0.10351966873706005,infirmitas,1,0.10362694300518134,dispono,2,0.22497187851518563,rex,1,0.10405827263267431,cognosco,1,0.10172939979654119,ignis,1,0.11389521640091116,doceo,1,0.09980039920159679
primvs,1,0.11325028312570783,regio,1,0.10162601626016261,teneo,2,0.1841620626151013,memini,1,0.10351966873706005,qvidam,1,0.10362694300518134,via,2,0.22497187851518563,christvs/n,1,0.10405827263267431,salvs,1,0.10172939979654119,adhvc,1,0.11389521640091116,venerabilis,1,0.09980039920159679
ergo/2,1,0.11325028312570783,alivs,1,0.10162601626016261,tandem,2,0.1841620626151013,siqvis,1,0.10351966873706005,adhvc,1,0.10362694300518134,interrogo,2,0.22497187851518563,gens,1,0.10405827263267431,scribo,1,0.10172939979654119,redeo/1,1,0.11389521640091116,discipvlvs,1,0.09980039920159679
respondeo,1,0.11325028312570783,permitto,1,0.10162601626016261,invicem,2,0.1841620626151013,natio/1,1,0.10351966873706005,contra/2,1,0.10362694300518134,praebeo,2,0.22497187851518563,probo,1,0.10405827263267431,venerabilis,1,0.10172939979654119,nimirvm,1,0.11389521640091116,postea,1,0.09980039920159679
volo/3,1,0.11325028312570783,pater,1,0.10162601626016261,amplvs,2,0.1841620626151013,mevs,1,0.10351966873706005,incipio,1,0.10362694300518134,eo/1,2,0.22497187851518563,tvvs,1,0.10405827263267431,vox,1,0.10172939979654119,secedo/1,1,0.11389521640091116,pontifex,1,0.09980039920159679
habito,1,0.11325028312570783,affero,1,0.10162601626016261,similis,2,0.1841620626151013,britannia/n,1,0.10351966873706005,magnvs,1,0.10362694300518134,sentio,2,0.22497187851518563,sanctvs,1,0.10405827263267431,alivs,1,0.10172939979654119,primvs,1,0.11389521640091116,affero,1,0.09980039920159679
hodie,1,0.11325028312570783,percipio,1,0.10162601626016261,qvaero,2,0.1841620626151013,qvondam,1,0.10351966873706005,adeo/1,1,0.10362694300518134,confestim,2,0.22497187851518563,sedvlvs,1,0.10405827263267431,reverto,1,0.10172939979654119,incipio,1,0.11389521640091116,fides/2,1,0.09980039920159679
servo,1,0.11325028312570783,perfero,1,0.10162601626016261,timor,2,0.1841620626151013,nvllvs,1,0.10351966873706005,volo/3,1,0.10362694300518134,revoco,2,0.22497187851518563,bonvs,1,0.10405827263267431,affero,1,0.10172939979654119,respondeo,1,0.11389521640091116,colligo/3,1,0.09980039920159679
hactenvs,1,0.11325028312570783,pars,1,0.10162601626016261,cresco,2,0.1841620626151013,lapis,1,0.10351966873706005,egredior,1,0.10362694300518134,rex,1,0.11248593925759282,pivs,1,0.10405827263267431,perfero,1,0.10172939979654119,habito,1,0.11389521640091116,pars,1,0.09980039920159679
propter/2,1,0.11325028312570783,episcopvs,1,0.10162601626016261,diligo/3,2,0.1841620626151013,sex,1,0.10351966873706005,capvt,1,0.10362694300518134,presbyter,1,0.11248593925759282,dignvs,1,0.10405827263267431,opvs/1,1,0.10172939979654119,cvmqve,1,0.11389521640091116,deniqve,1,0.09980039920159679
